     velsurf       thk_regu           glen
     34.7178        15.5184        -0.5099
     34.7217        15.5183        -0.5099
     34.7170        15.5186        -0.5131
     34.5695        15.5185        -0.5131
     34.5649        15.5189        -0.5131
     34.5683        15.5189        -0.5131
     34.5633        15.5192        -0.5131
     34.5671        15.5192        -0.5131
     34.5622        15.5194        -0.5131
     34.5663        15.5193        -0.5131
     34.5614        15.5196        -0.5131
     34.5654        15.5194        -0.5131
     34.5605        15.5196        -0.5131
     34.5642        15.5194        -0.5131
     34.5598        15.5196        -0.5131
     34.5635        15.5194        -0.5131
     34.5596        15.5196        -0.5131
     34.5629        15.5194        -0.5131
     34.5588        15.5195        -0.5131
     34.5623        15.5193        -0.5131
     34.5582        15.5194        -0.5131
     34.5617        15.5192        -0.5131
     34.5576        15.5193        -0.5131
     34.5611        15.5191        -0.5131
     34.5569        15.5192        -0.5131
     34.5605        15.5189        -0.5131
     34.5564        15.5190        -0.5131
     34.5601        15.5187        -0.5131
     34.5564        15.5189        -0.5131
     34.5599        15.5186        -0.5131
     34.5560        15.5187        -0.5131
     34.5593        15.5184        -0.5131
     34.5556        15.5185        -0.5131
     34.5589        15.5182        -0.5131
     34.5551        15.5183        -0.5131
     34.5586        15.5180        -0.5131
     34.5547        15.5180        -0.5131
     34.5582        15.5177        -0.5131
     34.5543        15.5178        -0.5131
     34.5580        15.5175        -0.5131
     34.5539        15.5176        -0.5131
     34.5576        15.5172        -0.5131
     34.5536        15.5173        -0.5131
     34.5572        15.5170        -0.5131
     34.5533        15.5171        -0.5131
     34.5570        15.5167        -0.5131
     34.5530        15.5168        -0.5131
     34.5568        15.5165        -0.5131
     34.5528        15.5165        -0.5131
     34.5565        15.5162        -0.5131
     34.5527        15.5162        -0.5131
     34.5564        15.5159        -0.5131
     34.5524        15.5160        -0.5143
     34.4253        15.5156        -0.5143
     34.4213        15.5157        -0.5143
     34.4237        15.5155        -0.5143
     34.4208        15.5156        -0.5143
     34.4226        15.5153        -0.5143
     34.4207        15.5154        -0.5143
     34.4221        15.5150        -0.5143
     34.4202        15.5150        -0.5143
     34.4219        15.5146        -0.5143
