        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
-7.8272757530 27.3241424561 -27.8225154877 32.0008850098 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4750537872
-7.8557934761 27.3702564240 -27.8368453979 31.9897136688 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4669675827
-7.8834886551 27.4173393250 -27.8480606079 31.9831542969 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4591140747
-7.9102654457 27.4624881744 -27.8579807281 31.9755706787 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4515218735
-7.9363026619 27.5080070496 -27.8636913300 31.9732818604 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4441385269
-7.9616737366 27.5511512756 -27.8797435760 31.9614295959 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4369449615
-7.9866557121 27.5947990417 -27.8873252869 31.9569435120 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4298601151
-8.0114831924 27.6372299194 -27.8994941711 31.9481296539 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4228210449
-8.0357618332 27.6795616150 -27.9027843475 31.9474010468 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4159364700
-8.0600252151 27.7208576202 -27.9189262390 31.9349174500 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4090547562
-8.0838747025 27.7625274658 -27.9262313843 31.9309349060 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4022932053
-8.1078910828 27.8035964966 -27.9420585632 31.9186306000 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3954830170
-8.1317310333 27.8452777863 -27.9411678314 31.9214611053 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3887224197
-8.1556339264 27.8855724335 -27.9584770203 31.9075679779 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3819446564
-8.1790676117 27.9254703522 -27.9630622864 31.9054718018 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3753004074
-8.2022647858 27.9631023407 -27.9781875610 31.8935394287 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3687229156
-8.2246265411 27.9989356995 -27.9766807556 31.8967456818 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3623819351
-8.2465391159 28.0323562622 -27.9950199127 31.8815860748 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3561677933
-8.2673807144 28.0641517639 -27.9966964722 31.8818225861 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3502578735
-8.2878494263 28.0941543579 -28.0106391907 31.8703441620 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3444538116
-8.3072462082 28.1238384247 -28.0079517365 31.8742713928 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3389539719
-8.3264970779 28.1529617310 -28.0247936249 31.8600006104 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3334932327
-8.3447246552 28.1820373535 -28.0260715485 31.8607501984 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3283271790
-8.3629713058 28.2107105255 -28.0379676819 31.8501949310 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3231525421
-8.3803567886 28.2395038605 -28.0367317200 31.8536968231 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3182220459
-8.3978576660 28.2673625946 -28.0511245728 31.8406734467 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3132591248
-8.4145765305 28.2946414948 -28.0538196564 31.8405780792 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3085193634
-8.4316301346 28.3207511902 -28.0647201538 31.8307857513 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.3036832809
-8.4480657578 28.3462505341 -28.0676612854 31.8305816650 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2990236282
-8.4648685455 28.3706207275 -28.0773334503 31.8214340210 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2942590714
-8.4811820984 28.3947563171 -28.0809402466 31.8207588196 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2896318436
-8.4944801331 28.4128894806 -29.2302913666 31.9729957581 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2858610153
-8.5068960190 28.4302845001 -29.2329807281 31.9717483521 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2823410034
-8.5195198059 28.4469547272 -29.2376995087 31.9642772675 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2787618637
-8.5312461853 28.4633560181 -29.2441883087 31.9588508606 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2754364014
-8.5432624817 28.4792690277 -29.2467899323 31.9537982941 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2720289230
-8.5546150208 28.4955406189 -29.2517299652 31.9514312744 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2688102722
-8.5662040710 28.5111751556 -29.2529430389 31.9465961456 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2655239105
-8.5771455765 28.5271415710 -29.2586193085 31.9441127777 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2624216080
-8.5885076523 28.5427551270 -29.2611598969 31.9391670227 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2591991425
-8.5992670059 28.5588321686 -29.2657070160 31.9367427826 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2561483383
-8.6104946136 28.5747871399 -29.2667140961 31.9330615997 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2529649734
-8.6212301254 28.5912113190 -29.2727699280 31.9293575287 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.2499208450
